 EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3
8113.504423320821,11962.452466780242,-22475.528416100555,-28228.666273196493
9154.33575562665,12866.334660808405,-22153.931516877597,-27675.34883920537
11970.32028082851,14214.703645074804,-21863.112969769594,-26844.31098035705
12761.99671769103,13980.0997352719,-22084.015260221397,-27085.866282685554
9783.783231232552,12202.443146996877,-22469.96283173118,-28243.865459426102
8123.808577514717,11980.825600722505,-22462.340886871923,-28215.43404047895
9161.376555130071,12883.83607671691,-22147.561269707832,-27664.3294291889
11972.287234340578,14228.24880221472,-21850.88656555254,-26831.190506361785
12785.33193890237,14009.402872252807,-22071.36417285969,-27064.699180686377
9799.876487240374,12215.585972736597,-22468.085285196936,-28238.031654123268
8125.350847882134,11976.310548342532,-22456.663543780272,-28209.1084967981
9143.89749096602,12877.823457458431,-22135.17840327959,-27653.84646103936
11947.968536373202,14218.034054998643,-21838.503699124303,-26827.390709804386
12789.265845926506,14010.833383897949,-22055.785006974344,-27052.361017747047
9825.223365452692,12227.61121125355,-22447.991066931616,-28215.165819545487
8131.408170629522,11979.596254777463,-22439.273886594045,-28199.96663331588
9124.674990734458,12864.390059040792,-22127.04236829786,-27652.594763349865
11921.191146515745,14204.488897858728,-21834.994475244817,-26821.333387056995
12772.636148051755,14002.227962282654,-22054.153329629105,-27038.54763967367
9819.031932238571,12223.029103640212,-22442.023151162048,-28207.76739213078
8120.70168503543,11984.22306587971,-22432.00956964607,-28199.541950171228
9096.735310165324,12859.427971771716,-22123.197868251547,-27660.03789425348
11885.96479725418,14196.106993687989,-21828.780690286243,-26838.901858198868
12781.845066767344,14029.20651784021,-22038.708274210487,-27043.576782176115
9832.398275422844,12235.479025301818,-22439.00566566058,-28220.910217870503
8107.849431973628,11960.619623734909,-22440.972619172648,-28221.759584159805
9077.736327378312,12849.995535611575,-22125.43304269708,-27675.795874094478
11868.195160412211,14201.449060612806,-21824.89148675102,-26842.85811696745
12794.429098895682,14049.367791338896,-22032.136861340627,-27025.315406956128
9857.23106351269,12254.634470300016,-22427.31570331045,-28196.14448501402
8110.732807008363,11958.809132434028,-22436.234049348124,-28210.024918320767
9065.50992316126,12839.356105250848,-22128.31641773181,-27666.966935034627
11848.235052613623,14187.836848239524,-21823.84095476162,-26834.76678547464
12795.837258796366,14048.607832027415,-22025.945428126503,-27016.66528185192
9866.752906650652,12253.785104010714,-22429.126194611337,-28191.69648786741
8115.024341943782,11960.3737545459,-22436.703435981686,-28205.934549085447
9042.129998461009,12825.788596366478,-22130.99862706645,-27676.689943872687
11821.703531945172,14175.252816111186,-21824.265637906272,-26850.524765315626
12793.892657028757,14051.938241951257,-22023.21851530296,-27024.667206366925
9874.151334065358,12261.272938403245,-22416.095127593893,-28199.49724668232
8112.520946564788,11956.104571354936,-22421.995988130093,-28218.004491091317
9021.92402147341,12808.465994413616,-22125.053063041338,-27691.822074868927
11783.727918115606,14151.60467047747,-21832.26756242127,-26877.23509993972
12784.929607502176,14056.073314675488,-22023.620846703157,-27036.379520461505
9879.3816422679,12267.933758250923,-22423.046520119493,-28205.57692117416
8106.865955217595,11949.98019337418,-22431.40607254578,-28227.235761551357
9003.30501834214,12801.58165712138,-22123.175516507094,-27690.81624636844
11769.623967364309,14152.766961189149,-21817.60481805859,-26864.02521896663
12794.58556110687,14063.136465923366,-22009.44984071849,-27013.44663065036
9883.919046392328,12259.909481991468,-22418.2408950616,-28202.58178741715
8101.79210922624,11946.806245661528,-22433.529488269032,-28227.503982484817
9000.332236329585,12808.197773480151,-22128.65169389864,-27685.80945561045
11756.123513713304,14150.308269299065,-21821.27050414926,-26859.398407864384
12802.140450732762,14072.45714336123,-22005.426526716536,-26996.794581031158
9893.284427319102,12268.29138616221,-22416.1398310828,-28185.952089542403
8094.550144022721,11948.773199173596,-22434.311799324965,-28222.139563815545
8964.144762056441,12795.211409951617,-22138.978199836994,-27690.257452757058
