 EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3
30815.523065987,1993.1497565686411,4428.975812074639,-1303.441977911231
30836.35489181935,2013.3110300673284,4438.162379045771,-1312.5391379045411
30820.5745602339,2004.616201474214,4423.946669572195,-1313.2543937271112
30793.75246688753,1985.3489977537392,4405.506480396567,-1308.515823902586
30791.271423252994,1984.0749483197867,4408.568669386944,-1308.1134925023905
30809.19752230615,1998.3800647711832,4422.762027116064,-1314.0814082719576
30834.85732494084,2022.452893549549,4438.296489512502,-1320.295193230533
30819.81460092242,2017.1108266247304,4425.935974828717,-1326.7324956336613
30794.75829538802,2002.6939514510573,4414.313067711958,-1309.8345768254492
30789.505635441023,1998.2012508155408,4416.615297390855,-1307.130015746357
30803.631937936774,2008.9524398985436,4427.344134729402,-1310.326315203466
30827.011862637028,2029.2478238639624,4440.643422680309,-1312.5614896489967
30811.83502815188,2021.6929342380688,4423.387875960812,-1318.350591462921
30788.85743485182,2008.036018375876,4405.01474201855,-1317.970611807181
30787.493978440045,2009.6676957211128,4404.388893173801,-1322.910347331804
30799.47451346809,2019.904794681644,4413.083721766916,-1320.45165544172
30825.84957192535,2042.9494432150652,4431.412152220268,-1317.5682804069854
30814.360775275323,2037.8755972237109,4420.660963137265,-1321.7927601090385
30785.57172841689,2018.4966347809595,4404.455948407167,-1314.8190158389828
30782.50953942651,2020.2177191040184,4407.24991646408,-1318.3058879740106
30794.62418492129,2031.7512192429567,4419.185748003215,-1320.5857659084518
30822.51916200151,2057.7239463000237,4438.564710445966,-1318.484701929653
30817.981757877085,2060.0708794678308,4434.787265633019,-1318.842329840938
30793.75246688753,2046.995108961476,4420.772721859542,-1315.3331059614547
30790.399705219235,2047.4644955950373,4422.605564904877,-1307.0629605129911
30804.05662108143,2061.769612046434,4437.111847056371,-1301.9667627771812
30828.665891726723,2085.9094960581656,4449.137085573326,-1304.4254546672648
30822.921493401707,2089.061092026364,4444.152646559793,-1302.7490738331169
30794.937109343664,2071.6937865845903,4424.036076550016,-1304.8277860674605
30786.599908661832,2065.7035190705683,4421.353867215379,-1307.4652919131863
30795.495902955045,2072.8784290407216,4432.395628976301,-1299.3739604203654
30821.66979571221,2092.8161850948554,4448.622995450854,-1299.4410156537317
30822.608568979333,2098.001789808487,4443.5715012039545,-1307.5323471465526
30794.065391309905,2079.8521733107773,4423.633745149821,-1303.8219575669716
30784.38708596076,2071.358510417761,4420.146873014793,-1305.096007000924
30795.92058609969,2080.455670411071,4431.412152220268,-1309.901632058815
30820.21693232261,2101.2427927545064,4448.466533239667,-1309.1863762362452
30822.742679446063,2107.3001155018947,4443.683259926232,-1311.4439024262313
30798.11105705632,2091.8550600832773,4426.897099840296,-1310.2816117145553
30784.99058306105,2081.8191268228443,4421.175053259737,-1303.441977911231
30795.47355121059,2091.273914727439,4433.826140621441,-1297.4964138861196
30820.90983640073,2114.5644324498694,4452.422792008257,-1301.87735579936
30818.09351659936,2117.291345273417,4446.477227983145,-1304.06782675598
30788.991545318557,2100.281667742928,4426.539471929011,-1305.096007000924
30774.23939397805,2091.4527286830817,4421.085646281916,-1298.1222627308682
30780.00614404752,2101.198089265596,4428.841701607907,-1300.2233267096672
30795.965289588607,2118.341877262816,4440.576367446944,-1298.2340214531448
30801.217949535603,2125.159159321685,4437.40241973429,-1297.8987452863153
30778.441521935645,2113.111569060274,4421.040942793005,-1297.87639354186
30766.125710740773,2104.1485195336963,4415.542413657,-1301.9220592882705
30768.539699141944,2106.0037143234867,4420.571556159443,-1307.7335128466502
30790.89144359725,2125.8520633998,4439.145855801804,-1296.1106057298907
30795.04886806594,2134.122208848263,4442.096286069905,-1296.2670679410778
30773.05475152192,2123.0804470873413,4425.555995172977,-1299.7986435650164
30763.890536295243,2118.028952840442,4418.291678225002,-1304.3360476894436
30773.18886198865,2127.1037610892968,4426.897099840296,-1302.1902802217342
30792.277251753483,2142.370002552271,4440.241091280114,-1304.4925099006307
30796.412324477715,2151.489514290037,4442.632727936832,-1307.711161102195
30770.171376487186,2137.0726391163635,4423.92431782774,-1305.7218558456727
30756.246239691525,2129.249528557006,4418.403436947279,-1308.7169896026835
30758.548469370424,2134.6810024596457,4420.929184070728,-1316.875376328871
30778.37446670228,2155.5798835253577,4432.060352809472,-1312.650896626818
30793.305431998426,2173.908313978709,4438.989393590617,-1308.44876866922
30768.47264390858,2160.877246961265,4421.979716060128,-1305.7665593345832
30750.546544855424,2150.774258467467,4413.374294444835,-1307.264126213089
30752.89347802323,2153.5905782688355,4418.001105547083,-1301.9667627771812
30771.959516043607,2171.516677321992,4431.92624234274,-1304.8948413008263
30779.84968183633,2183.1619361832068,4435.301355755491,-1307.5099954020973
30753.72049256808,2167.6274737867684,4418.537547414011,-1302.927887788759
30739.03539646094,2159.7596597385004,4414.000143289583,-1303.866661055882
30742.768137784977,2161.480744061559,4421.420922448745,-1296.3788266633544
30759.7107600821,2177.305779135916,4436.329536000435,-1297.7199313306728
30772.272440465986,2191.5885438428577,4443.482094226133,-1307.0406087685358
30747.864335520782,2180.055043703919,4427.120617284849,-1304.6713238562731
30722.785678241933,2165.19113364114,4416.168262501748,-1299.1727947202678
30723.88091372024,2167.471011575581,4422.314992226958,-1301.6985418437175
30744.19864943012,2185.7547385400226,4438.430599979234,-1293.87543128436
30763.912888039697,2202.384436414771,4448.645347195309,-1289.9415242602258
30747.08202446485,2192.124985709785,4433.423809221245,-1293.294285928522
30725.669053276662,2178.155145425218,4420.906832326274,-1287.4828323701422
30729.02181494496,2179.093918692341,4423.700800383187,-1290.1873934492344
30748.22196343207,2194.2931049219496,4438.45295172369,-1295.0153702515806
30768.31618169739,2212.6438871197565,4448.980623362139,-1292.5119748725865
30752.44644313413,2203.703189337634,4435.144893544304,-1293.517803373075
30734.18506791414,2195.991837500553,4425.8465678508965,-1297.5858208639409
30728.46302133358,2193.7790147994774,4428.417018463257,-1300.2680301985777
30737.984864471546,2202.898526537243,4443.057411081482,-1295.4400533962314
30760.40366416021,2225.384381459282,4457.4519345107,-1286.5664108474746
30752.22292568957,2223.573890158402,4447.080725083438,-1288.6227713373628
30736.66611154868,2215.080227265385,4432.976774332139,-1288.7345300596394
30733.961550469587,2216.7119046106227,4431.725076642642,-1289.069806226469
30743.528097096456,2228.044239049463,4444.890254126818,-1285.0241404800583
30761.38714091625,2248.1384573147843,4457.004899621595,-1286.7899282920275
30746.99261748703,2243.690460168178,4446.678393683243,-1293.1825272062454
30723.99267244252,2226.703134382145,4430.138102786315,-1285.7617480470835
30721.757497996987,2225.6302506482903,4429.467550452656,-1291.1261667163571
30732.57574231336,2235.1967972751618,4440.598719191399,-1293.0707684839688
30757.743806570037,2259.8731231538204,4459.038908367027,-1293.1154719728795
30744.623332574767,2253.9275591287087,4446.521931472055,-1296.3341231744437
30717.73418399503,2235.085038552885,4428.573480674444,-1299.9551057762037
30712.03448915893,2230.4358757061814,4427.947631829695,-1289.1592132042902
30727.770117255463,2242.997556090064,4437.313012756469,-1299.5304226315527
30746.590286086837,2258.8449429088764,4449.718230929164,-1292.422567894765
30737.403719115704,2255.9392161296864,4440.397553491301,-1290.321503915966
30714.4484775601,2241.388230489282,4422.449102693689,-1293.4283963952537
30714.60493977129,2242.550521200957,4421.264460237559,-1295.484756885142
30729.737070767533,2259.5601987314462,4432.30622199848,-1294.3224661734662
30747.730225054056,2277.9780361626194,4442.900948870296,-1295.261239440589
30740.778832528453,2278.179201862717,4433.289698754514,-1295.8647365408822
30708.480561790537,2256.1403818297845,4413.955439800673,-1296.4682336411756
30699.182236097127,2248.7196026706224,4412.279058966525,-1302.0785214994576
30707.31827107886,2252.9440823726754,4420.213928248159,-1301.229155210156
30732.32987312435,2275.385233805804,4436.083666811427,-1299.6645330982844
30734.96737897008,2284.996483921586,4433.602623176887,-1299.5751261204632
30699.092829119305,2260.946006887675,4416.324724712936,-1299.329256931455
30689.45922725907,2254.9110358847424,4415.877689823829,-1306.7276843461616
30699.24929133049,2263.7399749445885,4424.393704461301,-1300.133919731846
30725.400832343203,2285.756443233066,4442.275100025547,-1292.6237335948626
30722.428050330647,2286.1364228888065,4437.357716245379,-1293.87543128436
30699.293994819403,2272.077175626418,4419.856300336874,-1294.367169662377
30695.203625584083,2271.7418994595887,4423.142006771804,-1290.0756347269578
30709.88872169122,2284.795318221488,4435.010783077572,-1289.293323671022
30732.46398359108,2304.3754463643368,4449.986451862628,-1290.835594038438
30737.873105749262,2311.751522034588,4449.852341395896,-1292.422567894765
30707.07240188985,2292.1937456361948,4430.898062097795,-1291.3943876498208
30692.141436593705,2284.3259315879263,4426.338306228913,-1297.004675508103
30699.78573319742,2292.93135320322,4433.155588287782,-1298.614001108885
30723.344471853317,2314.612545324868,4447.661870439276,-1298.7034080867063
30729.379442856247,2324.8496442853984,4446.052544838493,-1303.7772540780609
30702.780866954432,2310.07514120044,4429.847530108396,-1300.8938790433265
30690.59916622629,2302.162623663261,4423.946669572195,-1295.8647365408822
30701.50681752048,2314.701952302689,4432.663849909764,-1295.5965156074185
30717.287149105927,2328.358868164881,4443.549149459499,-1293.517803373075
30722.808029986387,2335.6455368573115,4445.605509949388,-1296.132957474346
30697.528207007435,2321.921565761753,4429.758123130575,-1300.8491755544158
30679.199776554084,2310.2316034116275,4420.415093948257,-1302.033818010547
30683.536014978414,2316.177167436739,4427.232376007125,-1302.7714255775722
30704.233730344025,2336.025516513052,4443.549149459499,-1302.2349837106449
30708.86054144628,2342.2616532160823,4445.136123315826,-1291.2379254386335
30685.7935411684,2328.112998975873,4430.808655119974,-1282.3419311454215
30673.477729973525,2318.948783749197,4425.533643428522,-1281.2019921782007
30680.92086087714,2325.766065808066,4432.64149816531,-1273.5576955744857
30709.03935540192,2348.117810263373,4449.02532685105,-1268.7967740055053
30721.44457357461,2364.0993075489173,4451.215797807669,-1271.456631595687
30699.87514017524,2355.5162376780795,4435.614280177865,-1272.842439751916
30685.994706868496,2348.631900385845,4430.920413842251,-1269.1767536612456
30688.296936547395,2350.867074831376,4437.335364500924,-1269.064994938969
30706.491256534013,2366.446240716725,4452.512198986077,-1272.5965705629076
30715.633120016235,2380.751357168121,4455.350870531902,-1277.3127886429777
30688.229881314022,2369.5754849404675,4436.575405189444,-1282.1184137008684
30665.676971158624,2355.627996400356,4425.1983672616925,-1290.96970450517
30663.86647985774,2356.3209004784703,4430.182806275226,-1287.102852714402
30682.8431109003,2374.7163861651884,4444.152646559793,-1292.3778644058543
30699.31634656386,2390.47436600618,4449.02532685105,-1290.6120765938851
30681.70317193308,2382.2042205577163,4432.30622199848,-1296.356474918899
30661.92187809013,2367.1838482837497,4419.744541614597,-1290.410910893787
30665.475805458525,2366.3121302499926,4423.052599793983,-1289.583896348941
30688.900433647686,2382.2042205577163,4437.06714356746,-1295.7529778186058
30712.280358347936,2403.460729534713,4450.008803607083,-1294.1883557067342
30698.77990469693,2399.593877743945,4436.977736589639,-1301.5644313769856
30674.438854985103,2381.4889647351465,4421.242108493103,-1295.775329563061
30676.45051198608,2383.2100490582047,4425.779512617531,-1295.3729981628655
30694.466018017058,2398.006903887618,4436.217777278159,-1307.621754124374
30712.19095137012,2414.9048226958303,4446.790152405519,-1306.0571320125025
30700.053954130886,2410.456825549224,4434.653155166287,-1306.0794837569576
30682.6419452002,2401.605534744923,4424.594870161399,-1306.101835501413
30678.797445153887,2399.7056364662217,4427.5453004295,-1306.7500360906167
30697.103523862785,2416.1341686408723,4440.822236635952,-1311.7344751041503
30720.729317752044,2440.7657910306207,4454.926187387251,-1309.901632058815
30711.6992129921,2439.491741596668,4442.431562236734,-1313.2990972160217
30686.620555713245,2423.398485588847,4427.388838218312,-1307.1523674908124
30688.67691620313,2425.4101425898248,4430.406323719779,-1306.8170913239828
30709.68755599112,2442.1292474423944,4439.503483713089,-1309.3428384474323
30729.31238762288,2461.7987825630644,4449.494713484611,-1319.2446612411334
30719.03058517344,2458.53542787259,4440.464608724667,-1321.6586496423067
30692.163788338163,2440.206997419238,4424.483111439123,-1313.8802425718598
30689.816855170357,2438.5753200740005,4426.9641550736615,-1315.869547828382
30710.38046006924,2453.618044092422,4442.610376192377,-1320.0493240415244
30738.09662319382,2474.986311791696,4457.898969399806,-1317.7694461070832
30726.719585266062,2470.3818524339026,4445.896082627307,-1314.7966640945274
30701.417410542657,2454.3780034039028,4426.226547506636,-1316.2495274841224
30702.17736985414,2459.8318290509974,4426.15949227327,-1321.3010217310216
30718.36003283978,2475.545105403078,4437.2906610120135,-1320.4740071861754
30743.61750407428,2498.880326614419,4451.238149552125,-1322.1056845314129
30734.74386152552,2496.153413790872,4438.140027301315,-1323.9832310656586
30712.481524048035,2481.401262450369,4421.555032915478,-1323.9832310656586
30712.16859962566,2483.658788640355,4423.231413749625,-1322.9550508207144
30727.74776551101,2498.0980155584834,4434.809617377475,-1322.910347331804
30750.747710555523,2519.3545245354803,4445.605509949388,-1329.414704968298
30747.864335520782,2524.383667037924,4438.072972067949,-1339.6071004399182
30723.836210231333,2509.8773848864303,4421.39857070429,-1329.7946846240384
30718.40473632869,2508.133948818916,4420.079817781427,-1330.6440509133402
30733.04512894692,2520.516815247156,4431.881538853829,-1331.1134375469014
30755.307466424405,2540.633385256933,4445.1584750602815,-1334.712068404206
30751.39591114473,2542.846207958008,4440.30814651348,-1336.2766905160777
30729.670015534168,2530.239824085215,4425.153663772781,-1336.2096352827116
30725.22201838756,2526.998821139195,4423.834910849919,-1329.0570770570132
30741.739957540038,2541.013364912673,4438.385896490324,-1320.5857659084518
30772.13832999925,2568.1707344258707,4456.468457754667,-1318.0823705294574
30770.014914275995,2574.228057173259,4451.2605012965805,-1319.512882174597
30746.47852736456,2564.706214035298,4437.9388616012175,-1320.0269722970693
30741.695254051123,2566.069670447072,4438.2294342791365,-1322.9774025651698
30756.693274580637,2580.8665252764854,4447.036021594528,-1329.0123735681027
30783.47066443809,2605.140519754949,4463.598664235909,-1324.7655421215943
30787.22575750658,2612.695409380842,4459.93297814524,-1323.9832310656586
30768.830271819865,2606.123996510982,4443.325632014947,-1324.6314316548624
30767.64562936373,2611.04138029115,4444.107943070882,-1320.2057862527115
30782.39778070424,2628.1851682883703,4454.5015042426,-1318.7305711186614
30806.38120250478,2653.062659867127,4467.018481137572,-1323.2679752430888
30814.13725783077,2668.1500873744594,4466.616149737376,-1318.551757163019
30792.74663838704,2658.158857602937,4447.281890783535,-1316.0036582951138
30784.5658999164,2656.035441879683,4439.97287034665,-1315.5566234060077
30789.259766252017,2664.1714768614147,4448.35477451739,-1310.9745157926698
30809.57750196189,2682.052872425661,4460.514123501078,-1313.097931515924
30819.993414878063,2694.972180720828,4461.542303746021,-1313.813187338494
30801.44146698016,2686.255000383258,4445.4490477382005,-1310.7509983481168
30789.84091160785,2685.1150614160374,4438.072972067949,-1319.5352339190524
30798.75925764552,2696.939134232895,4446.209007049681,-1316.093065272935
30821.53568524548,2720.475521144333,4460.558826989988,-1305.1854139787454
30828.95646440464,2732.2325387278247,4458.524818244555,-1313.477911171664
30813.444353752657,2724.4317799129226,4442.118637814359,-1316.3612862063987
30809.46574323961,2726.0411055137047,4439.145855801804,-1312.2038617377118
30821.446278267656,2738.379268453034,4447.63951869482,-1300.1115679873906
30849.654179770256,2763.256760031791,4463.308091557991,-1302.9949430221252
30867.62498231232,2781.384024785045,4469.857152683396,-1305.6548006123069
30848.782461736497,2771.21398105788,4452.489847241623,-1307.711161102195
30838.85828719834,2767.950626367405,4443.437390737223,-1306.5935738794296
30845.921438446218,2778.83592591714,4445.896082627307,-1308.0911407579351
30870.06132245795,2801.858222706106,4459.083611855938,-1302.9502395332147
30890.490816890106,2825.863996251106,4466.660853226287,-1301.3409139324324
30871.782406781007,2817.9738304583825,4448.645347195309,-1296.8482132969157
30861.925287476217,2814.285792623257,4437.111847056371,-1294.881259784849
30873.235270170604,2826.065161951204,4439.615242435365,-1298.1893179642343
30895.229386714625,2846.7852290612736,4452.668661197265,-1305.4983384011196
30903.96891879665,2858.654005367041,4457.764858933075,-1310.192204736734
30882.80181679748,2849.3333279291783,4438.363544745868,-1319.7811031080607
30867.40146486777,2841.7784383032845,4429.467550452656,-1312.9861727936477
30874.35285739337,2849.8697697961056,4435.658983666776,-1305.833614567949
30900.92908155073,2875.440165452977,4451.439315252223,-1299.7986435650164
30919.056346303983,2895.310866273745,4458.010728122083,-1299.5751261204632
30909.40039269929,2894.57325870672,4444.599681448899,-1302.5702598774744
30893.8435785584,2884.805546379751,4431.97094583165,-1297.87639354186
30896.16815998175,2888.76180514834,4434.45198946619,-1292.713140572684
30923.526695195043,2915.941526405993,4450.746411174108,-1285.4711753691645
30946.59369547292,2939.0755819172364,4458.815390922474,-1286.8793352698488
30933.74144241112,2935.700468504485,4443.482094226133,-1291.3049806719996
30918.09522129241,2927.0279916558256,4431.97094583165,-1287.5722393479634
30918.631663159333,2930.96189867996,4435.2343005221255,-1284.4206433797651
30939.7540616696,2951.056116945281,4451.774591419053,-1286.58876259193
30972.812291719,2982.125041738157,4470.125373616859,-1285.6276375803516
30955.78026244405,2974.190172456524,4450.5005419851,-1294.2107074511896
30932.53444821053,2961.0026432278923,4434.742562144108,-1295.4400533962314
30933.674387177754,2966.948207253004,4437.581233689933,-1290.1203382158683
30957.344884555925,2991.4233674315656,4455.440277509722,-1278.4974310991088
30983.11644591289,3018.5583852003083,4469.655986983298,-1280.4643846111758
30970.53241378456,3015.2950305098334,4457.40723102179,-1281.9172480007708
30950.751119941608,3007.807196117305,4442.364507003368,-1288.2874951705332
30955.020303132573,3012.7469316419283,4444.465570982167,-1284.5994573354076
30973.41578881929,3028.7731324163838,4452.668661197265,-1278.3856723768322
30999.299108898536,3054.052955395336,4464.671547969764,-1285.87350676936
30992.012440206105,3051.527208271886,4451.931053630239,-1290.3438556604217
30966.12912012686,3034.7857516748613,4432.30622199848,-1291.68496032774
30964.56449801499,3035.366897030699,4432.909719098773,-1290.1203382158683
30979.58487028896,3048.7332402149727,4445.650213438298,-1290.2320969381449
31004.73058280117,3072.6496067821517,4460.983510134639,-1284.8229747799603
31000.774324032587,3074.571856805308,4454.88148389834,-1281.5149166005751
30983.831701735464,3065.251179367445,4444.934957615728,-1276.2399049091227
30991.431294850267,3072.2919788708664,4451.238149552125,-1269.8249542504495
31012.01725149361,3088.653455812151,4461.922283401762,-1277.9162857432707
