 EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3
13179.683766327356,-100282.15203072454,8777.485344110173,3061.7643072324167
13186.433993152858,-100263.1083444486,8791.522239628106,3056.824571707794
13170.094867956028,-100271.89258001954,8774.758431286626,3048.085039625769
13164.08224869755,-100283.49313539184,8765.013070704112,3052.8683129392043
13169.379612133458,-100283.35902492511,8769.796344017548,3060.758478731928
13177.783868048651,-100271.80317304171,8780.838105778468,3055.237597851467
13177.672109326377,-100260.7614112808,8788.392995404363,3047.973280903492
13166.65269930991,-100268.85274277364,8775.674852809292,3047.1239146141907
13158.114332927982,-100286.3765104266,8758.0169746896,3050.856655938227
13161.578853318557,-100289.79632732824,8757.25701537812,3047.7944669478497
13173.917016257885,-100274.95476900991,8772.523256841094,3045.782809946872
13183.684728584854,-100259.6661758025,8783.207390690732,3052.13070537218
13163.568158575075,-100273.59131259816,8765.661271293315,3055.5505222738416
13153.17459740336,-100295.94305705346,8745.812922217003,3046.341603558255
13163.12112368597,-100297.75354835436,8746.729343739671,3044.6205192351963
13176.778039548164,-100289.08107150569,8756.139428155355,3043.435876779065
13184.757612318708,-100276.29587367724,8764.811905004013,3034.7857516748613
13168.843170266531,-100289.9751412839,8747.77987572907,3043.6146907347074
13158.382553861447,-100308.43768220398,8729.876128420368,3034.986917374959
13168.843170266531,-100309.39880721556,8730.211404587199,3046.274548324889
13189.965568776795,-100292.5232401518,8746.885805950858,3044.17348434609
13191.396080421937,-100285.50479239284,8752.87607346488,3040.820722677794
13176.331004659058,-100300.70397862243,8734.43588428925,3043.145304101146
13171.234806923248,-100317.31132475274,8721.605982971905,3044.5534640018304
13177.694461070832,-100315.9255165965,8723.975267884167,3037.4456092650425
13189.764403076697,-100298.2676384768,8741.163759370298,3039.211397077012
13186.165772219394,-100291.24919071783,8748.15985538481,3034.4281237635764
13167.546769088123,-100305.30843798025,8731.217233087687,3037.4009057761323
13163.925786486365,-100324.5309382118,8716.420378258274,3046.8780454251823
13178.052088982116,-100327.25785103536,8722.25418356111,3050.4319727935763
13192.200743222324,-100312.84097586168,8738.0121634021,3044.88874016866
13192.871295555986,-100296.79242334276,8749.031573418568,3043.7711529458948
13171.234806923248,-100308.99647581537,8729.719666209181,3039.904301155126
13165.043373709128,-100325.11208356764,8715.861584646891,3042.3182895562995
13177.783868048651,-100323.16748180002,8722.209480072199,3044.776981446383
13197.922789802884,-100310.80696711624,8738.414494802297,3045.2687198244003
13202.080214271571,-100299.0723012772,8748.673945507282,3043.2794145678777
13181.293091928135,-100312.4833479504,8729.004410386611,3039.658431966118
13174.855789525009,-100329.56008071423,8713.58170671245,3048.465019281509
13181.360147161502,-100332.42110400452,8714.63223870185,3048.88970242616
13198.213362480805,-100313.22095551742,8734.793512200536,3042.273586067389
13202.90722881642,-100302.06743503422,8744.20359661622,3039.07728661028
13182.813010551095,-100320.3735137431,8721.851852160913,3038.831417421272
13172.307690657102,-100342.05470586476,8704.417491485774,3051.147228616146
13182.164809961892,-100342.90407215408,8707.81495664298,3045.067554124302
13195.28528395716,-100330.5882609592,8723.416474272784,3038.630251721174
13202.549600905131,-100316.79723463026,8735.15114011182,3039.9713563884925
13188.333891431555,-100330.8788336371,8717.448558503218,3042.430048278576
13180.957815761309,-100348.5814152457,8702.29407576252,3040.0384116218584
13187.864504797995,-100347.21795883392,8706.2056310422,3039.3678592881997
13195.307635701614,-100334.54451972776,8721.337762038442,3035.7468766864395
13200.627350881978,-100317.53484219727,8733.474759277673,3030.181292317068
13174.52051335818,-100334.65627845006,8710.2065932997,3028.3037457828223
13170.117219700483,-100347.59793848968,8695.745014637116,3039.524321499386
13184.13176347396,-100345.5415779998,8702.651703673804,3043.860559923716
13199.107432259016,-100330.47650223692,8721.069541104978,3034.7633999304057
13197.431051424868,-100326.31907776822,8723.572936483972,3026.6050132042187
13180.22020819428,-100339.12662734112,8703.925753107756,3028.527263227375
13177.023908737172,-100349.6319472351,8692.638122157827,3034.8751586526823
13187.976263520271,-100348.40260129009,8697.823726871458,3041.7147924560063
13197.27458921368,-100339.19368257448,8708.418453743274,3035.366897030699
13202.303731716123,-100325.9838016014,8717.605020714405,3032.371763273688
13189.339719932046,-100335.55034822828,8701.556468195495,3028.12493182718
13180.443725638836,-100354.61638624864,8683.071575530956,3041.3124610558107
13183.997653007227,-100357.29859558328,8683.742127864614,3043.100600612235
13203.42131893889,-100338.433723263,8704.261029274587,3037.6467749651406
13208.13753701896,-100326.7214091684,8712.844099145424,3037.914995898604
13195.732318846263,-100345.27335706633,8695.141517536822,3038.6749552100846
13191.776060077676,-100354.57168275974,8685.23969474312,3038.2279203209782
13196.268760713192,-100356.89626418307,8687.161944766278,3036.4621325090093
13205.835307340065,-100346.8379791782,8702.338779251431,3029.9577748725146
13201.342606704548,-100342.52409249832,8706.585610697939,3029.756609172417
13186.523400130678,-100360.00315666237,8687.027834299544,3030.2483475504337
13183.70708032931,-100372.944816702,8674.510857404573,3029.019001605392
13196.671092113387,-100366.77573523232,8685.686729632227,3033.310536540811
13208.070481785597,-100353.6329094926,8703.121090307366,3032.081190595769
13203.600132894531,-100350.6377757356,8706.071520575468,3028.5719667162857
13189.585589121056,-100365.63579626512,8689.464174445173,3029.801312661328
13186.27753094167,-100380.5891133057,8680.702290618694,3034.115199341202
13195.777022335174,-100381.79610750628,8688.078366288944,3028.728428927473
13208.293999230147,-100369.7932207338,8701.556468195495,3027.9014143826266
13208.04813004114,-100366.50751429886,8704.81982288597,3028.6166702051964
13192.915999044895,-100385.35003487467,8687.854848844392,3032.774094673884
13189.585589121056,-100396.1012239577,8678.020081284056,3035.3892487751546
13195.777022335174,-100397.91171525855,8677.61774988386,3030.047181850336
13211.959685320817,-100385.35003487467,8691.229962257143,3031.209472562012
13216.09475804505,-100378.57745630472,8694.985055325635,3026.0238678483806
13203.04133928315,-100392.16731693356,8676.701328361194,3031.209472562012
13201.007330537715,-100408.66290434156,8665.056069499979,3034.8751586526823
13211.222077753791,-100403.32083741676,8675.360223693875,3033.310536540811
13221.347417992049,-100391.943799489,8689.263008745076,3028.12493182718
13220.878031358485,-100384.97005521896,8692.794584369014,3021.3523532572217
13201.007330537715,-100406.2489159404,8671.202799225188,3022.3581817577106
13196.268760713192,-100422.63274462614,8661.81506655396,3022.246423035434
13202.4154904384,-100422.18570973704,8668.185313723721,3022.916975369093
13216.273572000691,-100411.0992444872,8684.055052286989,3023.0063823469145
13214.4183772109,-100409.75813981988,8685.53026742104,3010.1094257962022
13199.554467148122,-100424.13031150465,8669.347604435397,3004.074454793269
13194.301807201124,-100435.57440466576,8661.591549109406,2999.40294020211
13208.785737608165,-100433.67450638706,8672.56625563696,3009.796501373828
13223.00144708174,-100422.16335799258,8689.888857589825,3014.1997950315235
13219.492223202256,-100420.17405273604,8690.76057562358,3016.5690799437857
13199.643874125944,-100440.51414019038,8669.325252690942,3023.252251535923
13194.212400223303,-100455.9144921201,8659.021098497045,3024.079266080769
13204.315388717105,-100453.3663932522,8668.028851512534,3024.146321314135
13217.99465632375,-100440.7600093794,8683.183334253232,3024.302783525322
13216.85471735653,-100434.14389302062,8685.731433121138,3017.463149721998
13201.633179382468,-100450.214797284,8671.359261436375,3035.0316208638696
13200.247371226236,-100462.97764336797,8666.754802078582,3033.534053985364
13209.23277249727,-100462.8658846457,8675.874313816346,3027.40967600461
13224.700179660342,-100448.49371296092,8696.773194882058,3021.240594534945
13223.80610988213,-100443.57632918077,8699.81303212798,3018.401922989121
13206.4164526959,-100463.64819570162,8678.534171406529,3019.474806722976
13198.839211325552,-100480.52376276538,8669.660528857772,3020.7041526680177
13209.18806900836,-100478.6685679756,8679.025909784545,3018.848957878228
13223.76140639322,-100463.64819570162,8698.963665838679,3024.6157079476966
13220.922734847396,-100463.29056779036,8699.477755961152,3030.3601062727103
13201.744938104745,-100488.212762858,8675.092002760412,3024.50394922542
13196.916961302397,-100506.94352471156,8664.184351466221,3027.275565537878
13208.629275396976,-100511.61503930272,8667.403002667786,3021.6429259351407
13223.4708337153,-100496.6170187732,8685.060880787478,3015.116216554191
13221.66034241442,-100496.5276117954,8690.000616312102,3029.3542777722214
13211.020912053697,-100514.96780097102,8675.203761482688,3033.869330152193
13208.964551563806,-100526.6801150656,8667.447706156696,3032.751742929428
13219.04518831315,-100527.50712961044,8675.293168460508,3036.216263320001
13229.751673907242,-100516.21949866052,8693.062805302477,3029.9130713836043
13223.269668015202,-100514.29724863736,8695.253276259098,3034.0928475967467
13202.70606311632,-100536.1796064591,8675.628444627338,3036.7303534424727
13207.399929451934,-100549.72476359902,8669.213493968666,3035.07632435278
13220.721569147296,-100548.74128684298,8677.863619072868,3031.7682661733947
13236.345438521555,-100535.46435063652,8695.901476848303,3030.2036440615234
13236.278383288192,-100528.51295811094,8697.376691982352,3031.0306586063693
13216.675903400888,-100545.09795249676,8677.237770228121,3031.723562684484
13209.389234708457,-100558.57605440333,8667.872389301347,3032.2153010625007
13213.52430743269,-100562.66642363864,8675.583741138427,3034.405772019121
13234.33378152058,-100546.14848448616,8699.500107705606,3035.053972608325
13232.635048941976,-100546.57316763082,8698.427223971752,3039.1219900991905
13216.340627234058,-100568.3437667303,8678.24359872861,3035.3221935417887
13216.787662123164,-100578.24558952398,8674.801430082493,3039.7031354550286
13232.590345453063,-100572.47883945452,8684.613845898371,3032.7070394405177
13253.24335732977,-100551.490551411,8708.753729910104,3034.897510397137
13242.71568569132,-100550.84235082178,8710.2065932997,3038.4514377655314
13224.342551749058,-100569.81898186434,8693.554543680495,3040.910129655615
13224.253144771235,-100580.05608082488,8689.821802356459,3042.9888418899586
13233.52911872019,-100576.03276682291,8696.795546626514,3038.250272065434
13242.782740924686,-100561.70529862706,8713.29113403453,3039.4796180104754
13236.390142010468,-100557.30200496936,8716.599192213916,3038.7420104434505
13219.268705757702,-100576.34569124528,8696.080290803944,3042.5865104897634
13217.771138879198,-100588.70620592908,8690.849982601403,3054.3211763287995
13232.009200097227,-100581.30777851435,8702.808165884991,3047.7050599700287
13249.354153794546,-100563.35932771675,8720.689561449237,3050.990766404959
13244.61558397002,-100563.67225213912,8714.699293935215,3049.7837722043723
13227.963534350818,-100591.5895809638,8688.368938966863,3047.928577414581
13229.52815646269,-100604.57594449236,8682.557485408484,3051.3930978051544
13243.453293258346,-100600.01618862346,8696.639084415327,3047.995632647948
13255.992621897773,-100582.51477271496,8718.476738748162,3046.542769258353
13245.24143281477,-100582.49242097048,8716.621543958372,3040.440743022054
13226.4212639834,-100598.18334557812,8699.924790850257,3044.7099262130173
13228.14234830646,-100603.07837761384,8697.1531745378,3048.2862053258664
13239.519386234211,-100596.7975374219,8707.747901409615,3051.08017338278
13253.556281752144,-100581.39718549218,8724.422302773273,3051.527208271886
13246.515482248722,-100578.13383080171,8723.148253339321,3050.4766762824866
13222.263839514711,-100599.9491333901,8700.193011783722,3050.3202140713
13225.728359905286,-100606.07351137084,8698.829555371947,3058.2327316084784
13239.027647856194,-100599.85972641228,8707.636142687339,3054.835266451272
13254.964441652828,-100583.18532504862,8723.304715550508,3054.432935051076
13248.840063672074,-100584.10174657128,8719.77313992657,3048.8673506817045
13234.266726287216,-100605.4029590372,8699.164831538777,3050.923711171593
13233.506766975734,-100614.92480217514,8693.845116358414,3055.5728740182967
13238.155929822438,-100608.46514802756,8704.596305441417,3047.749763458939
13248.571842738613,-100590.67315944114,8722.96943938368,3042.6088622342186
13242.29100254667,-100591.20960130807,8717.627372458861,3040.8654261667048
13227.628258183988,-100610.25328758398,8699.43305247224,3041.245405822445
13222.934391848374,-100621.47386330056,8694.180392525244,3047.369783803199
13231.360999508024,-100615.46124404208,8701.936447851234,3042.3853447896654
13241.642801957463,-100602.60899098028,8714.475776490663,3042.3629930452103
13232.947973364351,-100604.3524270478,8708.552564210006,3033.93638538556
13219.067540057606,-100625.4971773025,8686.536095921529,3032.394115018143
13221.19095578086,-100641.03163969897,8677.483639417129,3042.5865104897634
13232.165662308416,-100634.9519652071,8688.81597385597,3040.88777791116
13239.206461811837,-100619.12693013274,8703.38931124083,3030.471864994987
13227.80707213963,-100629.49813956,8691.38642446833,3027.610841704708
13218.061711557117,-100649.03356421394,8673.080345759434,3037.959699387515
13215.75948187822,-100661.17056145318,8664.47492414414,3038.630251721174
13225.147214549448,-100655.20264568362,8674.421450426753,3030.717734183995
13243.274479302703,-100638.7517617645,8692.19108726872,3029.4213330055877
13230.846909385553,-100646.59722406832,8681.574008652451,3030.047181850336
13212.85375509903,-100667.83138130086,8661.18921770921,3030.985955117459
13217.547621434644,-100674.00046277052,8662.932653776725,3039.144341843646
13232.277421030692,-100664.74684056603,8676.567217894462,3033.109370840713
13243.90032814745,-100649.25708165848,8691.274665746054,3027.8343591492608
13236.345438521555,-100638.21531989756,8693.57689542495,3019.74302765644
13215.55831617812,-100661.63994808674,8671.33690969192,3023.7216381694843
13215.580667922575,-100677.6661488612,8664.117296232855,3026.850882393227
13230.444577985356,-100670.7594598245,8674.153229493288,3014.3339054982557
13237.15010132195,-100652.72160204907,8692.213439013176,3013.55159444232
13223.157909292926,-100655.31440440589,8687.29605523301,3013.015152575392
13208.539868419157,-100676.6156168718,8668.878217801835,3017.2396322774453
13215.04422605565,-100686.36097745431,8667.648871856794,3019.094827067236
13227.963534350818,-100679.99073028455,8681.216380741165,3019.07247532278
13236.837176899577,-100666.1102969778,8696.14734603731,3021.061780579302
13218.844022613051,-100675.43097441566,8682.15515400829,3014.982106087459
13203.644836383444,-100695.54754442544,8659.177560708233,3010.1094257962022
